count,series,collection,Question,Answer
16,SmackDown,/5,type,Flawless SummerSlam Autographs Emerald
16,SmackDown,/10,type,Flawless SummerSlam Autographs Gold
16,SmackDown,1/1,type,Flawless SummerSlam Autographs Platinum
16,SmackDown,/15,type,Flawless SummerSlam Autographs Ruby
1,SmackDown,/20,type,Flawless Survivor Series Autographs
1,SmackDown,/8,type,Flawless Survivor Series Autographs Amethyst
1,SmackDown,/5,type,Flawless Survivor Series Autographs Emerald
1,SmackDown,/10,type,Flawless Survivor Series Autographs Gold
1,SmackDown,1/1,type,Flawless Survivor Series Autographs Platinum
1,SmackDown,/15,type,Flawless Survivor Series Autographs Ruby
18,SmackDown,/20,type,Flawless WrestleMania Autographs
18,SmackDown,/8,type,Flawless WrestleMania Autographs Amethyst
18,SmackDown,/5,type,Flawless WrestleMania Autographs Emerald
18,SmackDown,/10,type,Flawless WrestleMania Autographs Gold
18,SmackDown,1/1,type,Flawless WrestleMania Autographs Platinum
18,SmackDown,/15,type,Flawless WrestleMania Autographs Ruby
38,SmackDown,/15,type,Jumbo Memorabilia
38,SmackDown,/8,type,Jumbo Memorabilia Amethyst
38,SmackDown,/5,type,Jumbo Memorabilia Emerald
38,SmackDown,/10,type,Jumbo Memorabilia Gold
38,SmackDown,1/1,type,Jumbo Memorabilia Platinum
9,SmackDown,1/1,type,Smackdown Logo Gems
16,SmackDown,/25,type,Star Swatch Signatures
16,SmackDown,/15,type,Star Swatch Signatures Ruby
2,SmackDown,1/1,type,Superstar Logo Gems
17,SmackDown,1/1,type,WWE Logo Gems
2,SmackDown / Legend / Legend,/8,type,Flawless Triple Memorabilia Amethyst
2,SmackDown / Legend / Legend,/5,type,Flawless Triple Memorabilia Emerald
2,WWE,/15,type,Horizontal Autographed Memorabilia
2,WWE,/8,type,Horizontal Autographed Memorabilia Amethyst
2,WWE,/3,type,Horizontal Autographed Memorabilia Bronze FOTL
2,WWE,/5,type,Horizontal Autographed Memorabilia Emerald
2,WWE,/10,type,Horizontal Autographed Memorabilia Gold
2,WWE,1/1,type,Horizontal Autographed Memorabilia Platinum
29,WWE,/12,type,Vertical Autographed Memorabilia
29,WWE,/8,type,Vertical Autographed Memorabilia Amethyst
29,WWE,/3,type,Vertical Autographed Memorabilia Bronze FOTL
29,WWE,/5,type,Vertical Autographed Memorabilia Emerald
29,WWE,/10,type,Vertical Autographed Memorabilia Gold
29,WWE,1/1,type,Vertical Autographed Memorabilia Platinum
7,Legend,1/1,type,5 x 7 Box Topper Cut Signatures
94,Legend,/25,type,Base Legends
94,Legend,/8,type,Base Legends Amethyst
94,Legend,/5,type,Base Legends Emerald
94,Legend,/10,type,Base Legends Gold
94,Legend,1/1,type,Base Legends Platinum
94,Legend,/15,type,Base Legends Ruby
11,Legend,1/1,type,WWE Legends Logo Gems
45,Raw,/25,type,Base
45,Raw,/8,type,Base Amethyst
45,Raw,/5,type,Base Emerald
45,Raw,/10,type,Base Gold
45,Raw,1/1,type,Base Platinum
45,Raw,/15,type,Base Ruby
10,Raw,/25,type,Flawless Finishing Moves
10,Raw,/8,type,Flawless Finishing Moves Amethyst
10,Raw,/5,type,Flawless Finishing Moves Emerald
10,Raw,/10,type,Flawless Finishing Moves Gold
10,Raw,1/1,type,Flawless Finishing Moves Platinum
10,Raw,/15,type,Flawless Finishing Moves Ruby
10,Raw,/20,type,Flawless Finishing Moves Sapphire
11,Raw,/25,type,Flawless Performances
11,Raw,/8,type,Flawless Performances Amethyst
11,Raw,/5,type,Flawless Performances Emerald
11,Raw,/10,type,Flawless Performances Gold
11,Raw,1/1,type,Flawless Performances Platinum
11,Raw,/15,type,Flawless Performances Ruby
11,Raw,/20,type,Flawless Performances Sapphire
25,Raw,/25,type,Flawless Royal Rumble Autographs
25,Raw,/8,type,Flawless Royal Rumble Autographs Amethyst
25,Raw,/5,type,Flawless Royal Rumble Autographs Emerald
25,Raw,/10,type,Flawless Royal Rumble Autographs Gold
25,Raw,1/1,type,Flawless Royal Rumble Autographs Platinum
25,Raw,/15,type,Flawless Royal Rumble Autographs Ruby
25,Raw,/20,type,Flawless Royal Rumble Autographs Sapphire
8,Raw,/25,type,Flawless SummerSlam Autographs
8,Raw,/8,type,Flawless SummerSlam Autographs Amethyst
8,Raw,/5,type,Flawless SummerSlam Autographs Emerald
8,Raw,/10,type,Flawless SummerSlam Autographs Gold
8,Raw,1/1,type,Flawless SummerSlam Autographs Platinum
8,Raw,/15,type,Flawless SummerSlam Autographs Ruby
8,Raw,/20,type,Flawless SummerSlam Autographs Sapphire
10,Raw,/25,type,Flawless WrestleMania Autographs
10,Raw,/8,type,Flawless WrestleMania Autographs Amethyst
10,Raw,/5,type,Flawless WrestleMania Autographs Emerald
10,Raw,/10,type,Flawless WrestleMania Autographs Gold
10,Raw,1/1,type,Flawless WrestleMania Autographs Platinum
10,Raw,/15,type,Flawless WrestleMania Autographs Ruby
10,Raw,/20,type,Flawless WrestleMania Autographs Sapphire
12,Raw,/25,type,Horizontal Autographed Memorabilia
12,Raw,/8,type,Horizontal Autographed Memorabilia Amethyst
12,Raw,/3,type,Horizontal Autographed Memorabilia Bronze FOTL
12,Raw,/5,type,Horizontal Autographed Memorabilia Emerald
12,Raw,/10,type,Horizontal Autographed Memorabilia Gold
12,Raw,1/1,type,Horizontal Autographed Memorabilia Platinum
12,Raw,/15,type,Horizontal Autographed Memorabilia Ruby
9,Raw,/15,type,Jumbo Memorabilia
9,Raw,/8,type,Jumbo Memorabilia Amethyst
9,Raw,/5,type,Jumbo Memorabilia Emerald
9,Raw,/10,type,Jumbo Memorabilia Gold
9,Raw,1/1,type,Jumbo Memorabilia Platinum
11,Raw,1/1,type,Raw Logo Gems
13,Raw,/25,type,Star Swatch Signatures
13,Raw,/8,type,Star Swatch Signatures Amethyst
13,Raw,/5,type,Star Swatch Signatures Emerald
13,Raw,/10,type,Star Swatch Signatures Gold
13,Raw,1/1,type,Star Swatch Signatures Platinum
13,Raw,/15,type,Star Swatch Signatures Ruby
22,Raw,/25,type,Horizontal Autographed Memorabilia
22,Raw,/8,type,Horizontal Autographed Memorabilia Amethyst
22,Raw,/3,type,Horizontal Autographed Memorabilia Bronze FOTL
22,Raw,/5,type,Horizontal Autographed Memorabilia Emerald
22,Raw,/10,type,Horizontal Autographed Memorabilia Gold
22,Raw,1/1,type,Horizontal Autographed Memorabilia Platinum
22,Raw,/15,type,Horizontal Autographed Memorabilia Ruby
7,Raw,/25,type,Base
7,Raw,/8,type,Base Amethyst
7,Raw,/5,type,Base Emerald
7,Raw,/10,type,Base Gold
7,Raw,1/1,type,Base Platinum
7,Raw,/15,type,Base Ruby
27,Raw,/15,type,Flawless Finishing Moves
27,Raw,/8,type,Flawless Finishing Moves Amethyst
27,Raw,/5,type,Flawless Finishing Moves Emerald
27,Raw,/10,type,Flawless Finishing Moves Gold
27,Raw,1/1,type,Flawless Finishing Moves Platinum
21,Raw,/15,type,Flawless Performances
21,Raw,/8,type,Flawless Performances Amethyst
21,Raw,/5,type,Flawless Performances Emerald
21,Raw,/10,type,Flawless Performances Gold
21,Raw,1/1,type,Flawless Performances Platinum
7,Raw,/15,type,Flawless Royal Rumble Autographs
7,Raw,/8,type,Flawless Royal Rumble Autographs Amethyst
7,Raw,/5,type,Flawless Royal Rumble Autographs Emerald
7,Raw,/10,type,Flawless Royal Rumble Autographs Gold
7,Raw,1/1,type,Flawless Royal Rumble Autographs Platinum
17,Raw,/15,type,Flawless Survivor Series Autographs
17,Raw,/8,type,Flawless Survivor Series Autographs Amethyst
17,Raw,/5,type,Flawless Survivor Series Autographs Emerald
17,Raw,/10,type,Flawless Survivor Series Autographs Gold
17,Raw,1/1,type,Flawless Survivor Series Autographs Platinum
19,Raw,/15,type,Jumbo Memorabilia
19,Raw,/8,type,Jumbo Memorabilia Amethyst
19,Raw,/5,type,Jumbo Memorabilia Emerald
19,Raw,/10,type,Jumbo Memorabilia Gold
19,Raw,1/1,type,Jumbo Memorabilia Platinum
26,Raw,/25,type,Signature Prime Materials
26,Raw,/8,type,Signature Prime Materials Amethyst
26,Raw,/5,type,Signature Prime Materials Emerald
26,Raw,/10,type,Signature Prime Materials Gold
26,Raw,1/1,type,Signature Prime Materials Platinum
26,Raw,/15,type,Signature Prime Materials Ruby
5,Raw,/25,type,Star Swatch Signatures
5,Raw,/8,type,Star Swatch Signatures Amethyst
5,Raw,/5,type,Star Swatch Signatures Emerald
5,Raw,/10,type,Star Swatch Signatures Gold
5,Raw,1/1,type,Star Swatch Signatures Platinum
5,Raw,/15,type,Star Swatch Signatures Ruby
19,Raw,1/1,type,WWE Logo Gems
58,Legend,/25,type,Base Legends
58,Legend,/8,type,Base Legends Amethyst
58,Legend,/5,type,Base Legends Emerald
58,Legend,/10,type,Base Legends Gold
58,Legend,1/1,type,Base Legends Platinum
58,Legend,/15,type,Base Legends Ruby
97,Legend,/25,type,Base Legends
97,Legend,/8,type,Base Legends Amethyst
97,Legend,/5,type,Base Legends Emerald
97,Legend,/10,type,Base Legends Gold
97,Legend,1/1,type,Base Legends Platinum
97,Legend,/15,type,Base Legends Ruby
29,Legend,/25,type,Flawless Patch Autographs
29,Legend,/8,type,Flawless Patch Autographs Amethyst
29,Legend,/5,type,Flawless Patch Autographs Emerald
29,Legend,/10,type,Flawless Patch Autographs Gold
29,Legend,1/1,type,Flawless Patch Autographs Platinum
29,Legend,/15,type,Flawless Patch Autographs Ruby
13,Legend,/25,type,Flawless Performances
13,Legend,/8,type,Flawless Performances Amethyst
13,Legend,/5,type,Flawless Performances Emerald
13,Legend,/10,type,Flawless Performances Gold
13,Legend,1/1,type,Flawless Performances Platinum
13,Legend,/15,type,Flawless Performances Ruby
13,Legend,/20,type,Flawless Performances Sapphire
18,Legend,/25,type,Flawless SummerSlam Autographs
18,Legend,/8,type,Flawless SummerSlam Autographs Amethyst
18,Legend,/5,type,Flawless SummerSlam Autographs Emerald
18,Legend,/10,type,Flawless SummerSlam Autographs Gold
18,Legend,1/1,type,Flawless SummerSlam Autographs Platinum
18,Legend,/15,type,Flawless SummerSlam Autographs Ruby
18,Legend,/20,type,Flawless SummerSlam Autographs Sapphire
2,Legend,/25,type,Flawless WrestleMania Autographs
2,Legend,/8,type,Flawless WrestleMania Autographs Amethyst
2,Legend,/5,type,Flawless WrestleMania Autographs Emerald
2,Legend,/10,type,Flawless WrestleMania Autographs Gold
2,Legend,1/1,type,Flawless WrestleMania Autographs Platinum
2,Legend,/15,type,Flawless WrestleMania Autographs Ruby
2,Legend,/20,type,Flawless WrestleMania Autographs Sapphire
39,WWE,/25,type,Base
39,WWE,/8,type,Base Amethyst
39,WWE,/5,type,Base Emerald
39,WWE,/10,type,Base Gold
39,WWE,1/1,type,Base Platinum
39,WWE,/15,type,Base Ruby
29,WWE,/15,type,Jumbo Memorabilia
29,WWE,/8,type,Jumbo Memorabilia Amethyst
29,WWE,/5,type,Jumbo Memorabilia Emerald
29,WWE,/10,type,Jumbo Memorabilia Gold
29,WWE,1/1,type,Jumbo Memorabilia Platinum
4,WWE,1/1,type,Superstar Logo Gems
1,WWE,1/1,type,WWE Logo Gems
3,WWE / Legend,/15,type,Flawless Dual Memorabilia
3,WWE / Legend,/8,type,Flawless Dual Memorabilia Amethyst
3,WWE / Legend,/5,type,Flawless Dual Memorabilia Emerald
3,WWE / Legend,/10,type,Flawless Dual Memorabilia Gold
3,NXT,/25,type,Base
3,NXT,/8,type,Base Amethyst
3,NXT,/5,type,Base Emerald
3,NXT,/10,type,Base Gold
3,NXT,1/1,type,Base Platinum
3,NXT,/15,type,Base Ruby
42,NXT,/25,type,Horizontal Autographed Memorabilia
42,NXT,/8,type,Horizontal Autographed Memorabilia Amethyst
42,NXT,/3,type,Horizontal Autographed Memorabilia Bronze FOTL
42,NXT,/5,type,Horizontal Autographed Memorabilia Emerald
42,NXT,/10,type,Horizontal Autographed Memorabilia Gold
42,NXT,1/1,type,Horizontal Autographed Memorabilia Platinum
42,NXT,/15,type,Horizontal Autographed Memorabilia Ruby
39,NXT,/15,type,Jumbo Memorabilia
39,NXT,/8,type,Jumbo Memorabilia Amethyst
39,NXT,/5,type,Jumbo Memorabilia Emerald
39,NXT,/10,type,Jumbo Memorabilia Gold
39,NXT,1/1,type,Jumbo Memorabilia Platinum
10,NXT,1/1,type,NXT Logo Gems
8,NXT,/25,type,Signature Prime Materials
8,NXT,/8,type,Signature Prime Materials Amethyst
8,NXT,/5,type,Signature Prime Materials Emerald
8,NXT,/10,type,Signature Prime Materials Gold
8,NXT,1/1,type,Signature Prime Materials Platinum
8,NXT,/15,type,Signature Prime Materials Ruby
14,NXT,1/1,type,WWE Logo Gems
24,Raw,/25,type,Base
24,Raw,/8,type,Base Amethyst
24,Raw,/5,type,Base Emerald
24,Raw,/10,type,Base Gold
24,Raw,1/1,type,Base Platinum
24,Raw,/15,type,Base Ruby
38,Raw,/25,type,Flawless Finishing Moves
38,Raw,/8,type,Flawless Finishing Moves Amethyst
38,Raw,/5,type,Flawless Finishing Moves Emerald
38,Raw,/10,type,Flawless Finishing Moves Gold
38,Raw,1/1,type,Flawless Finishing Moves Platinum
38,Raw,/15,type,Flawless Finishing Moves Ruby
38,Raw,/20,type,Flawless Finishing Moves Sapphire
39,Raw,/25,type,Flawless Patch Autographs
39,Raw,/8,type,Flawless Patch Autographs Amethyst
39,Raw,/5,type,Flawless Patch Autographs Emerald
39,Raw,/10,type,Flawless Patch Autographs Gold
39,Raw,1/1,type,Flawless Patch Autographs Platinum
39,Raw,/15,type,Flawless Patch Autographs Ruby
5,Raw,/25,type,Flawless Performances
5,Raw,/8,type,Flawless Performances Amethyst
5,Raw,/5,type,Flawless Performances Emerald
5,Raw,/10,type,Flawless Performances Gold
5,Raw,1/1,type,Flawless Performances Platinum
5,Raw,/15,type,Flawless Performances Ruby
5,Raw,/20,type,Flawless Performances Sapphire
14,Raw,/25,type,Horizontal Autographed Memorabilia
14,Raw,/8,type,Horizontal Autographed Memorabilia Amethyst
14,Raw,/3,type,Horizontal Autographed Memorabilia Bronze FOTL
14,Raw,/5,type,Horizontal Autographed Memorabilia Emerald
14,Raw,/10,type,Horizontal Autographed Memorabilia Gold
14,Raw,1/1,type,Horizontal Autographed Memorabilia Platinum
14,Raw,/15,type,Horizontal Autographed Memorabilia Ruby
6,Raw,/15,type,Jumbo Memorabilia
6,Raw,/8,type,Jumbo Memorabilia Amethyst
6,Raw,/5,type,Jumbo Memorabilia Emerald
6,Raw,/10,type,Jumbo Memorabilia Gold
6,Raw,1/1,type,Jumbo Memorabilia Platinum
8,Raw,1/1,type,Raw Logo Gems
46,Raw,/25,type,Base
46,Raw,/8,type,Base Amethyst
46,Raw,/5,type,Base Emerald
46,Raw,/10,type,Base Gold
46,Raw,1/1,type,Base Platinum
46,Raw,/15,type,Base Ruby
24,Raw,/25,type,Horizontal Autographed Memorabilia
24,Raw,/8,type,Horizontal Autographed Memorabilia Amethyst
24,Raw,/3,type,Horizontal Autographed Memorabilia Bronze FOTL
24,Raw,/5,type,Horizontal Autographed Memorabilia Emerald
24,Raw,/10,type,Horizontal Autographed Memorabilia Gold
24,Raw,1/1,type,Horizontal Autographed Memorabilia Platinum
24,Raw,/15,type,Horizontal Autographed Memorabilia Ruby
1,Raw,/15,type,Jumbo Memorabilia
1,Raw,/8,type,Jumbo Memorabilia Amethyst
1,Raw,/5,type,Jumbo Memorabilia Emerald
1,Raw,/10,type,Jumbo Memorabilia Gold
1,Raw,1/1,type,Jumbo Memorabilia Platinum
10,Raw,1/1,type,Raw Logo Gems
18,Raw,/25,type,Signature Prime Materials
18,Raw,/8,type,Signature Prime Materials Amethyst
18,Raw,/5,type,Signature Prime Materials Emerald
18,Raw,/10,type,Signature Prime Materials Gold
18,Raw,1/1,type,Signature Prime Materials Platinum
18,Raw,/15,type,Signature Prime Materials Ruby
15,Legend,1/1,type,5 x 7 Box Topper Cut Signatures
13,Legend,/15,type,Flawless Memorabilia
13,Legend,/5,type,Flawless Memorabilia Amethyst
13,Legend,/3,type,Flawless Memorabilia Emerald
13,Legend,/8,type,Flawless Memorabilia Gold
13,Legend,1/1,type,Flawless Memorabilia Platinum
1,Legend,/8,type,Flawless Triple Memorabilia Amethyst
1,Legend,/5,type,Flawless Triple Memorabilia Emerald
1,Legend,/10,type,Flawless Triple Memorabilia Gold
1,Legend,1/1,type,Flawless Triple Memorabilia Platinum
10,Legend,/5,type,Flawless Dual Memorabilia Emerald
10,Legend,1/1,type,Flawless Dual Memorabilia Platinum
68,Legend,/25,type,Base Legends
68,Legend,/8,type,Base Legends Amethyst
68,Legend,/5,type,Base Legends Emerald
68,Legend,/10,type,Base Legends Gold
68,Legend,1/1,type,Base Legends Platinum
68,Legend,/15,type,Base Legends Ruby
23,Legend,/15,type,Flawless Memorabilia
23,Legend,/6,type,Flawless Memorabilia Amethyst
23,Legend,/3,type,Flawless Memorabilia Emerald
23,Legend,/10,type,Flawless Memorabilia Gold
23,Legend,1/1,type,Flawless Memorabilia Platinum
13,Legend / Raw,/5,type,Flawless Dual Memorabilia Emerald
13,Legend / Raw,/10,type,Flawless Dual Memorabilia Gold
13,Legend / Raw,1/1,type,Flawless Dual Memorabilia Platinum
6,Raw,/25,type,Base
6,Raw,/8,type,Base Amethyst
6,Raw,/5,type,Base Emerald
6,Raw,/10,type,Base Gold
6,Raw,1/1,type,Base Platinum
6,Raw,/15,type,Base Ruby
3,Raw,/15,type,Flawless Achievements
3,Raw,/8,type,Flawless Achievements Amethyst
3,Raw,/5,type,Flawless Achievements Emerald
3,Raw,/10,type,Flawless Achievements Gold
3,Raw,1/1,type,Flawless Achievements Platinum
35,Raw,/15,type,Flawless Finishing Moves
35,Raw,/8,type,Flawless Finishing Moves Amethyst
35,Raw,/5,type,Flawless Finishing Moves Emerald
35,Raw,/10,type,Flawless Finishing Moves Gold
35,Raw,1/1,type,Flawless Finishing Moves Platinum
15,Raw,/15,type,Flawless Performances
15,Raw,/8,type,Flawless Performances Amethyst
15,Raw,/5,type,Flawless Performances Emerald
15,Raw,/10,type,Flawless Performances Gold
15,Raw,1/1,type,Flawless Performances Platinum
9,Raw,/15,type,Flawless Royal Rumble Autographs
9,Raw,/8,type,Flawless Royal Rumble Autographs Amethyst
9,Raw,/5,type,Flawless Royal Rumble Autographs Emerald
9,Raw,/10,type,Flawless Royal Rumble Autographs Gold
9,Raw,1/1,type,Flawless Royal Rumble Autographs Platinum
20,Raw,/15,type,Flawless SummerSlam Autographs
20,Raw,/8,type,Flawless SummerSlam Autographs Amethyst
20,Raw,/5,type,Flawless SummerSlam Autographs Emerald
20,Raw,/10,type,Flawless SummerSlam Autographs Gold
20,Raw,1/1,type,Flawless SummerSlam Autographs Platinum
23,Raw,/15,type,Flawless Survivor Series Autographs
23,Raw,/8,type,Flawless Survivor Series Autographs Amethyst
23,Raw,/5,type,Flawless Survivor Series Autographs Emerald
23,Raw,/10,type,Flawless Survivor Series Autographs Gold
23,Raw,1/1,type,Flawless Survivor Series Autographs Platinum
22,Raw,/15,type,Flawless WrestleMania Autographs
22,Raw,/8,type,Flawless WrestleMania Autographs Amethyst
22,Raw,/5,type,Flawless WrestleMania Autographs Emerald
22,Raw,/10,type,Flawless WrestleMania Autographs Gold
22,Raw,1/1,type,Flawless WrestleMania Autographs Platinum
18,Raw,/15,type,Jumbo Memorabilia
18,Raw,/8,type,Jumbo Memorabilia Amethyst
18,Raw,/5,type,Jumbo Memorabilia Emerald
18,Raw,/10,type,Jumbo Memorabilia Gold
18,Raw,1/1,type,Jumbo Memorabilia Platinum
4,Raw,1/1,type,Raw Logo Gems
28,Raw,/25,type,Signature Prime Materials
28,Raw,/8,type,Signature Prime Materials Amethyst
28,Raw,/5,type,Signature Prime Materials Emerald
28,Raw,/10,type,Signature Prime Materials Gold
28,Raw,1/1,type,Signature Prime Materials Platinum
28,Raw,/15,type,Signature Prime Materials Ruby
15,Raw,/25,type,Star Swatch Signatures
15,Raw,/8,type,Star Swatch Signatures Amethyst
15,Raw,/5,type,Star Swatch Signatures Emerald
15,Raw,/10,type,Star Swatch Signatures Gold
15,Raw,1/1,type,Star Swatch Signatures Platinum
15,Raw,/15,type,Star Swatch Signatures Ruby
6,Raw,1/1,type,Superstar Logo Gems
11,Raw,1/1,type,WWE Logo Gems
79,Legend,/25,type,Base Legends
79,Legend,/8,type,Base Legends Amethyst
79,Legend,/5,type,Base Legends Emerald
79,Legend,/10,type,Base Legends Gold
79,Legend,1/1,type,Base Legends Platinum
79,Legend,/15,type,Base Legends Ruby
13,Legend,/25,type,Flawless Achievements
13,Legend,/8,type,Flawless Achievements Amethyst
13,Legend,/5,type,Flawless Achievements Emerald
13,Legend,/10,type,Flawless Achievements Gold
13,Legend,1/1,type,Flawless Achievements Platinum
13,Legend,/15,type,Flawless Achievements Ruby
13,Legend,/20,type,Flawless Achievements Sapphire
25,Legend,/25,type,Flawless Performances
25,Legend,/8,type,Flawless Performances Amethyst
25,Legend,/5,type,Flawless Performances Emerald
25,Legend,/10,type,Flawless Performances Gold
25,Legend,1/1,type,Flawless Performances Platinum
25,Legend,/15,type,Flawless Performances Ruby
25,Legend,/20,type,Flawless Performances Sapphire
19,Legend,/25,type,Flawless Royal Rumble Autographs
21,Legend,/25,type,Flawless Royal Rumble Autographs
19,Legend,/8,type,Flawless Royal Rumble Autographs Amethyst
21,Legend,/8,type,Flawless Royal Rumble Autographs Amethyst
19,Legend,/5,type,Flawless Royal Rumble Autographs Emerald
21,Legend,/5,type,Flawless Royal Rumble Autographs Emerald
